Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2021-12-01,MSFT,335.130005,339.279999,329.390015,330.079987,330.079987,33337600
2021-12-02,MSFT,330.299988,333.48999,327.799988,329.48999,329.48999,30766000
2021-12-03,MSFT,331.98999,332.700012,318.029999,323.01001,323.01001,41755900
2021-12-06,MSFT,323.950012,327.450012,319.230011,326.190002,326.190002,30032600
2021-12-07,MSFT,331.640015,335.799988,330.100006,334.920013,334.920013,31021900
2021-12-08,MSFT,335.309998,335.5,330.799988,334.970001,334.970001,24761000
2021-12-09,MSFT,334.410004,336.48999,332.119995,333.100006,333.100006,22214200
2021-12-10,MSFT,334.980011,343.0,334.790009,342.540009,342.540009,38077300
2021-12-13,MSFT,340.679993,343.790009,339.079987,339.399994,339.399994,28899400
2021-12-14,MSFT,333.220001,334.640015,324.109985,328.339996,328.339996,44438700
2021-12-15,MSFT,328.609985,335.190002,324.5,334.649994,334.649994,35381100
2021-12-16,MSFT,335.709991,336.76001,323.019989,324.899994,324.899994,35034800
2021-12-17,MSFT,320.880005,324.920013,317.25,323.799988,323.799988,47750300
2021-12-20,MSFT,320.049988,322.799988,317.570007,319.910004,319.910004,28326500
2021-12-21,MSFT,323.290009,327.730011,319.799988,327.290009,327.290009,24740600
2021-12-22,MSFT,328.299988,333.609985,325.75,333.200012,333.200012,24831500
2021-12-23,MSFT,332.75,336.390015,332.730011,334.690002,334.690002,19617800
2021-12-27,MSFT,335.459991,342.480011,335.429993,342.450012,342.450012,19947000
2021-12-28,MSFT,343.149994,343.809998,340.320007,341.25,341.25,15661500
2021-12-29,MSFT,341.299988,344.299988,339.679993,341.950012,341.950012,15042000
2021-12-30,MSFT,341.910004,343.130005,338.820007,339.320007,339.320007,15994500
2021-12-31,MSFT,338.51001,339.359985,335.850006,336.320007,336.320007,18000800
